image,pillars_and_stances,pillar,stance_list,stance,caption,pillar_w_definition,prediction
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4553.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a comic strip with two men, one of whom is wearing a yellow wig and holding a can of soda. The other man is wearing a brown shirt and jeans. The meme also includes a text box with a description of the characters and their actions. The text box reads, ""There's always this one guy in the bunk like that one."" This suggests that the comic strip is a humorous representation of a common situation or personality trait.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4555.jpg,"['Military Defence', ['Against', 'Against']]",Military Defence,"['Against', 'Against']",Against,"The meme shows a man wearing a suit and tie, sitting in a chair and looking at a piece of paper. The paper has the text ""NS Square"" on it. The man appears to be reading or discussing the content of the paper. In the background, there is a boat visible, adding to the overall scene.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4556.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a close-up of a person's face with a surprised or funny expression, accompanied by a text that reads ""I'm gonna need you to sign 1206 because you lost me in your eyes."" The text is written in a playful and humorous tone, likely to entertain or amuse the viewer.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4557.jpg,"['Military Defence', ['Against', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Against']",Against,"The meme is a comic strip featuring a person in a body of water, possibly drowning. The strip consists of four panels, each with a different message. The first panel shows a person in the water, and the second panel displays a hand reaching out to help. The third panel shows a person drowning, and the fourth panel has a hand giving a thumbs up. The meme also includes a caption, which reads, ""Remember to self hurt a chargeable offense.""","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4558.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a picture of a gun with the words ""Your 1-10 Guide to NS"" written above it. Below the gun, there is a list of four schools, specifically Tekong BMTC Schools. The text below the list reads, ""It's like normal schools, just that everyone's CCA is NS."" This meme humorously compares the military training in Tekong BMTC Schools to regular schools, highlighting the unique aspects of the training.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4559.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man with a television on his head, which is a part of a comic strip. The image also includes a character from a video game, specifically, a character from the game ""Guilty Gear."" The meme is a combination of various elements, such as a comic strip, a video game character, and a television. The text accompanying the meme is a list of instructions, possibly related to the game or the comic strip.","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4560.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a collection of various stickers, including flags from different countries, arranged in a visually appealing manner. The stickers are displayed in a way that highlights their diversity and uniqueness. In addition to the stickers, there is a text message on the screen, which reads ""CID don't fucking move."" This text message adds a humorous and playful element to the meme, contrasting with the seriousness of the stickers.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4566.jpg,"['Digital Defence', ['Against', 'Against']]",Digital Defence,"['Against', 'Against']",Against,"The meme shows a comparison between two different types of earphones, specifically Apple AirPods and Tracetogether earphones. The image features a Venn diagram with each earphone type placed in its respective circle. The diagram also includes a list of features and descriptions for each type of earphones, such as ""same shape,"" ""blue tooth,"" ""carry it,"" and ""listen to it."" The meme aims to highlight the differences and similarities between the two earphones.","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4569.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a stormtrooper from Star Wars, specifically Darth Vader, standing on a dirt ground. The text below the image reads ""Everymtime the Occipher is called Sir in civilian life."" This is a humorous take on the character's role in the Star Wars universe, where the stormtrooper is referred to as ""Sir"" in a lighthearted manner.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4573.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme showcases a collection of various items, including movies, video games, and a book. There are several books scattered around the meme, with some located in the top left corner and others in the bottom left corner. In the top right corner, there is a video game, while another video game can be found in the bottom right corner. A movie is also present in the top right corner, and another movie is located in the bottom right corner. The meme also features a man lying in bed, which is situated in the bottom left corner. The overall theme of the meme seems to be a mix of entertainment and relaxation.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4580.jpg,"['Social Defence', ['Against', 'Against']]",Social Defence,"['Against', 'Against']",Against,"The meme shows a scene with a crab and a lobster, with the crab saying ""not ready."" The crab is positioned above the lobster, who is sitting underneath the crab. The meme also includes a caption that reads ""PM Office."" This combination of elements creates a humorous and playful scene that captures the viewer's attention.","Singapore's Social Defence: Bonds that unite Singaporeans, built on trust and understanding among people of different races and religions, living in harmony and looking out for one another.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4583.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a group of people, possibly soldiers, doing push-ups in formation. The image is accompanied by text that reads ""J stands for jogging on the spot, in position. Ready!"". This text suggests that the group is engaging in a physical exercise, possibly as part of a training or fitness routine. The presence of a gun in the image might indicate that the group is military personnel or part of a military-related event.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4593.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme showcases a creative and unusual combination of elements. There are two oranges, one with a hat on it and the other with a gun on it. The oranges are placed next to each other, creating an interesting juxtaposition. The text in the image is in a foreign language, possibly Chinese, and reads ""guys hahas like getting earlier and earlier ahhahas."" This text adds a humorous touch to the meme, as it seems to be a playful commentary on the unusual pairing of objects.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4594.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme features a cartoon character, possibly a soldier or a man in uniform, wearing a helmet and holding a gun. The character is positioned in front of a stock market chart, which is filled with numbers. The meme also includes a humorous caption, ""Guard Duty,"" and a playful arrow pointing to the soldier's head. The combination of the character, the stock market chart, and the caption creates a lighthearted and amusing scene.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4603.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a cartoon character, specifically a baby, wearing a pink shirt and standing in a kitchen. The baby is smiling and appears to be happy. The kitchen setting includes a sink and an oven. The meme is a close-up of the baby's head, capturing its expression and the surrounding environment.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4604.jpg,"['Economic Defence', ['Against', 'Against', 'Against']]",Economic Defence,"['Against', 'Against', 'Against']",Against,"The meme shows a group of people, including a woman and two children, standing in a desert-like environment. They are holding bows and arrows, possibly engaging in a game or a training exercise. The meme also includes a caption, which reads, ""Me, a helpless mid-20s underpaid Singaporean."" This text suggests that the person in the image is feeling overwhelmed or stressed due to their circumstances, possibly related to their job or financial situation. The inclusion of the bows and arrows adds a playful or humorous element to the meme, contrasting with the seriousness of the caption.",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4606.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man wearing a blue and white jacket, with a green shirt underneath. He is making a funny face and appears to be gesturing with his hands. The meme consists of two images, one of the man wearing the jacket and the other of him wearing a green shirt. The text above the images reads ""buying sleeping clothes.""","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4613.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a British soldier saluting, with a caption below it that reads ""British Open Palm Salute until 1970."" There are several other soldiers in the image, some of whom are also saluting. The meme is likely meant to be humorous or satirical, as it juxtaposes the British Open Palm Salute with the more formal salute performed by the soldier in the foreground.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4615.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a person holding a shower starter pack, which includes a towel, a bag, and a speaker. The person is also holding a CD, possibly an album, which is placed next to the shower starter pack. The meme is written in English, and the text reads, ""I'm an NSFW and I need to shower starter pack.""","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4616.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man's face with a text bubble above him. The text bubble contains a conversation between two people, with one person asking if the other person needs to buy new sleeping clothes. The other person responds by saying that they don't need to buy new sleeping clothes, and that they have been using their NS Admin tee as a sleepwear ever since they've been ord-ed. The meme is likely meant to be humorous or sarcastic, as the man's facial expression suggests that he is tired.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4618.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a bag of frozen chicken, specifically Sadia brand, with a close-up view of the chicken inside the bag. The bag is yellow and has a picture of chicken on it. The meme also includes text that reads ""They made that NSFW word into a real thing,"" which is a play on words referring to the content of the image.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4629.jpg,"['Civil Defence', ['Supportive', 'Supportive', 'Supportive']]",Civil Defence,"['Supportive', 'Supportive', 'Supportive']",Supportive,"The meme shows a woman, possibly a police officer or a paramedic, standing in front of a truck. She is spreading her arms wide, possibly to emphasize a point or to show her authority. The meme also includes text, which reads ""Spreading lies about paramedics was 'calm & polite'."" The text is likely meant to be sarcastic or ironic, as the woman's actions seem to contradict the claim of being calm and polite. The meme is a playful and humorous representation of the situation.","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4632.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a dog wearing a hat and standing on top of a tiger. The dog is positioned in the foreground, while the tiger is in the background. The image is accompanied by a caption, which reads, ""My mentality through a time-lapse as an unschooled nsfsf."" The caption suggests that the dog's behavior might be a representation of the person's mentality or attitude over time.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4639.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows two different scenes of a woman, with one scene depicting her drinking a can of soda while sitting in front of a computer, and the other scene showing her drinking coffee. The text in the meme reads ""nSFW when they see chai in camp"" and ""nSFW when they see chai in coffee"". The meme also features a TV in the background, and a chair is visible in both scenes.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4643.jpg,"['Digital Defence', ['Against', 'Against']]",Digital Defence,"['Against', 'Against']",Against,"The meme shows a woman pointing at a map, with a caption that reads, ""Raise you hand if you're not here."" The woman is smiling, and the map is displayed in the background. The meme is a playful and humorous take on geography and location, as the woman's pointing gesture suggests she is trying to draw attention to the map and the message ""Raise you hand if you're not here.""","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4647.jpg,"['Psychological Defence', ['Neutral', 'Neutral']]",Psychological Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man with a mustache and a red cape, who appears to be a superhero. He is looking at a cell phone screen, which displays a video of a group of people singing a song. The man is also wearing a red and white costume, further emphasizing his superhero persona. The meme is a playful and creative representation of the man's reaction to the video on his phone.","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4653.jpg,"['Civil Defence', ['Supportive', 'Supportive']]",Civil Defence,"['Supportive', 'Supportive']",Supportive,"The meme shows two different images of people, with one of them being a cartoon of a man and a little girl, and the other being a real-life image of a man and a little girl. The cartoon man is saying ""fucking donkey,"" while the real-life man is saying ""oh dear."" The meme is likely making a humorous comparison between the two images and their respective captions.","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4662.jpg,"['Economic Defence', ['Against', 'Against', 'Against']]",Economic Defence,"['Against', 'Against', 'Against']",Against,"The meme shows a diagram with two parallel lines, which are labeled as ""parallel lines."" Below the diagram, there is a red text that reads ""Singaporeans getting our CPF."" The meme is likely making a joke or commentary about the Singaporean government or financial system.",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4664.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man wearing a black shirt with a car on it. The shirt is specifically a ""Land Pilot"" shirt, which is a reference to the Land Rover car. The man is standing in front of the car, and the image is a close-up of him. The car is positioned to the right of the man, and the shirt is prominently displayed on him.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4668.jpg,"['Digital Defence', ['Against', 'Against']]",Digital Defence,"['Against', 'Against']",Against,"The meme shows two men in a painting, with one of them pointing at the other. The text above the painting reads ""When you try to go anywhere without trace together."" The image is a representation of a painting, and the two men are the main subjects of the scene.","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4677.jpg,"['Economic Defence', ['Against', 'Against']]",Economic Defence,"['Against', 'Against']",Against,"The meme shows a painting of a family, which includes a man, a woman, and several children. The painting is labeled with the text ""Pov: People in Singapore who can buy HDB at $250k and family nuclear."" The image also features a caption that reads ""Singapore."" The painting captures a moment of togetherness and family bonding, while the text provides context about the living conditions and financial aspects of the people in Singapore.",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4679.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man wearing a military uniform and holding a gun, with a caption that reads ""Time Travel!"". The man appears to be a soldier, and the gun he is holding is a prominent feature in the image. The combination of the soldier's attire and the text ""Time Travel!"" suggests that the meme is a playful or humorous take on the idea of time travel, possibly inspired by popular science fiction or fantasy stories.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4687.jpg,"['Economic Defence', ['Neutral', 'Neutral']]",Economic Defence,"['Neutral', 'Neutral']",Neutral,"The meme is a comic strip featuring a man in a suit and tie, sitting at a desk with a paper in front of him. The man appears to be a businessman, possibly a CEO, and he is engaged in a conversation with another man. The conversation seems to be about the cost of plates of chicken rice.

There are several chairs in the scene, with one near the man in the suit and two others placed around the room. The meme also includes a few other people, one of whom is wearing a tie. The overall theme of the meme is a light-hearted take on a business meeting, focusing on the cost of food rather than the usual topics of business discussions.",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4689.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a woman with blonde hair and a smiling face, possibly Daenerys Targaryen from the Game of Thrones. She is looking at the camera, and there is a text overlay that reads, ""When your nsfw boyfriend asks in 'I'll stay by his side till he's ordered.'"" The meme is a humorous take on a relationship situation.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4690.jpg,"['Economic Defence', ['Neutral', 'Neutral']]",Economic Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a large cityscape with multiple high-rise buildings, including apartment buildings and skyscrapers. The image is a bird's-eye view of the city, showcasing the impressive architecture and urban landscape.

In addition to the visual elements, there is a text overlay on the meme, which reads ""You were my mind."" This text is accompanied by a series of smaller text boxes, each containing a different phrase. These phrases include ""I was your HDB,"" ""I said Ai BTO Mai,"" ""You already got condo,"" and ""You already got condo."" The combination of the text and the visual elements creates a humorous and relatable message for those who live in or have experienced life in a densely populated urban environment.",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4694.jpg,"['Military Defence', ['Against', 'Against', 'Against']]",Military Defence,"['Against', 'Against', 'Against']",Against,"The meme shows a cartoon character, specifically Spongebob, holding a brain in his hand. The character is wearing a hat and appears to be in a kitchen setting. The meme also includes text that reads ""Pov: You're going to enlist into NS."" This text suggests that the character might be joining a military organization or a group with specific rules and regulations.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4702.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme shows two men, one of them wearing a tie, standing on a sidewalk. The man on the left is pointing towards the man on the right, who is wearing a tie. The text in the meme reads ""Me: My very own that @govsg said after 99 years."" The image also features a caption that reads ""Me: My very own that @govsg said after 99 years.""","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4706.jpg,"['Civil Defence', ['Neutral', 'Neutral']]",Civil Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows two men in a room, one of them wearing a blue hat. The text in the meme reads ""Police,"" and it is accompanied by a caption that says ""The implication being that you somehow tripped and fell into her lady parts?"". The scene appears to be a humorous or sarcastic take on a police investigation.","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4710.jpg,"['Digital Defence', ['Against', 'Against']]",Digital Defence,"['Against', 'Against']",Against,"The meme shows a man in a suit, likely a lawyer, pointing his finger at another man who is wearing an orange jumpsuit. The man in the suit is accusing the other man of breaking the trace together token. The scene appears to be a courtroom setting, with the man in the suit possibly representing the prosecution or making a statement during the trial. The meme's text emphasizes the seriousness of the situation and the accusation being made.","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4711.jpg,"['Digital Defence', ['Against', 'Against', 'Against']]",Digital Defence,"['Against', 'Against', 'Against']",Against,"The meme shows a man sitting in a car, wearing a red shirt. He appears to be yelling or making a face, possibly due to frustration or excitement. The meme also includes a caption, which reads: ""My CID monitoring officer when he can't see me anymore because I didn't restart the trace together app when the notification disappeared."" This caption suggests that the man might be in a situation where he is being monitored, and he is reacting to the situation by making a face or yelling.","Singapore's Digital Defence: Being secure, alert and responsible online.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4719.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a gun and a pair of shoes, with the text ""Z stands for Zoot."" The image is accompanied by a caption that reads ""Meme's A-Z Guide to NS."" The combination of the gun and shoes, along with the text, suggests a connection between the two and the meaning behind the meme.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",supportive
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4726.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man holding a sign that reads ""12."" He is wearing a military hat, specifically a green beret. The meme also includes a cartoon drawing of a classroom setting, with a teacher and students present. The teacher is writing on a chalkboard, and the students are seated at their desks. The combination of the man with the sign and the classroom setting creates a humorous and lighthearted scene.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4733.jpg,"['Civil Defence', ['Against', 'Against', 'Against']]",Civil Defence,"['Against', 'Against', 'Against']",Against,"The meme shows a character from the animated TV show ""Family Guy,"" specifically Peter Griffin, who is being held up by a person. The person is holding a card with a color wheel on it, which is a reference to the ""OK, not OK"" meme. The card has the words ""OK"" and ""not OK"" written on it, indicating the character's reaction to the situation. The scene is set in a car, with Peter sitting in the driver's seat.","Singapore's Civil Defence: Collective effort of the Singaporean society to spot signs of threats, respond effectively and recover quickly from crisis.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4736.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme showcases a collection of text and entities, including a gun, a backpack, and a uniform. The text is written in a foreign language, and it appears to be a joke or a humorous commentary on the items displayed. The gun, backpack, and uniform are placed in various positions throughout the meme, with the backpack and uniform being more prominent in the upper part of the image, while the gun is situated in the lower part. The combination of these elements creates a visually interesting and amusing scene.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4738.jpg,"['Military Defence', ['Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral']",Neutral,"The meme shows a man in a green uniform standing in a room with a bed. The man is wearing a necktie, and his feet are visible in the image. The meme is accompanied by a caption that reads, ""You wake up and see this, YWYD?"", which implies a humorous or unexpected situation. The man's uniform and the presence of a bed in the room suggest that he might be a soldier or a person in a specific profession.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4739.jpg,"['Economic Defence', ['Against', 'Against', 'Against']]",Economic Defence,"['Against', 'Against', 'Against']",Against,"The meme features a man with sunglasses, likely a reference to a famous movie character. The image is accompanied by text that reads ""Born too late to enjoy a world without internet drama."" The meme also includes a reference to a teen tiktok star, suggesting that the man in the image is a teenager who is popular on the TikTok platform. The combination of the man's appearance and the text creates a humorous and relatable scene for those who have experienced the internet's impact on modern culture.",Singapore's Economic Defence: Strong and resilient Singaporean economy that is globally competitive and able to bounce back from any crisis.,neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4741.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a man in a black shirt and hat, standing in front of a water tank. He is holding a sign that says ""back in my timeline ahh!"" The meme also features a picture of a water tank and a Flex Tape container. The combination of the man's action and the sign's message creates a humorous and relatable scene for viewers.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4745.jpg,"['Psychological Defence', ['Against', 'Against']]",Psychological Defence,"['Against', 'Against']",Against,"The meme shows a man sitting at a desk with a woman standing behind him. They are both surrounded by numerous microphones, which suggests that they are participating in a press conference or a public event. The man is wearing a suit, and the woman is wearing a dress. The meme also includes the text ""NDP Fun Pack,"" which might be a reference to a political party or an event related to the NDP.","Singapore's Psychological Defence: The will and resolve to defend the Singaporean way of life and interests, the fighting spirit to overcome challenges together.",neutral
/content/drive/MyDrive/stance_detection_datasets/total_defense_memes/TD_Memes/img_4746.jpg,"['Military Defence', ['Neutral', 'Neutral', 'Neutral']]",Military Defence,"['Neutral', 'Neutral', 'Neutral']",Neutral,"The meme shows a man with his eyes closed, surrounded by four hands pointing at his head. The text above the image reads ""Everyone when their friend goes to NS."" The four hands represent the people pointing at the man's head, and the man's closed eyes suggest that he is either sleeping or in a state of deep concentration. The meme is likely a humorous representation of a common social situation or a shared experience among friends.","Singapore's Military Defence: Strong and formidable defence force made up of Regulars and National Servicemen, and supported by the entire Singapore.",neutral
